"folioviv","foliohog","numren","sexo","edad","disc1","hablaind","alfabetism","asis_esc"
"1412448818","1","02","2",33,"8","2","1","2"
"1412448818","1","03","1",8,"8","2","1","1"
"1412448818","1","04","1",3,"8","2","2","1"
"1412448907","1","01","2",54,"8","2","1","2"
"1412448907","1","02","1",25,"8","2","1","2"
"1412448908","1","01","1",54,"8","2","1","2"
"1412448908","1","02","2",55,"8","2","1","2"
"1412448908","1","03","2",22,"8","2","1","2"
"1412448908","1","04","1",21,"8","2","1","2"
"1412448908","1","05","2",19,"8","2","1","2"
"1412448908","1","06","2",5,"8","2","2","1"
"1412448909","1","01","1",45,"8","2","1","2"
"1412448910","1","01","1",35,"8","2","1","2"
"1412448910","1","02","2",32,"8","2","1","2"
"1412448910","1","03","1",11,"8","2","1","1"
"1412448910","1","04","2",5,"8","2","2","1"
"1412448910","1","05","2",1,"8","","",""
"1412448910","2","01","1",19,"8","2","1","2"
"1412448910","2","02","2",20,"8","2","1","2"
"1412448910","2","03","2",0,"8","","",""
"1412448910","3","01","1",33,"8","2","1","2"
"1412448910","3","02","2",30,"8","2","1","2"
"1412448910","3","03","1",6,"8","2","2","1"
"1412448910","3","04","2",5,"8","2","2","1"
"1412448910","3","05","2",0,"8","","",""
"1412448910","4","01","2",61,"2","2","1","2"
"1412448910","4","02","2",42,"8","2","1","2"
"1412448910","4","03","2",10,"8","2","1","1"
"1412448910","4","04","2",5,"8","2","2","1"
"1412586201","1","01","1",68,"1","2","1","2"
"1412586201","1","02","2",63,"2","2","1","2"
"1412586201","1","03","1",51,"2","2","1","2"
"1412586201","1","04","1",48,"1","2","1","2"
"1412586202","1","01","2",29,"8","2","1","2"
"1412586202","1","02","1",31,"8","2","1","2"
"1412586202","1","03","1",8,"8","2","1","1"
"1412586202","1","04","2",0,"8","","",""
"1412586203","1","01","1",35,"8","2","1","2"
"1412586203","1","02","2",32,"8","2","1","2"
"1412586203","1","03","2",7,"8","2","1","1"
"1412586203","1","04","1",2,"8","","",""
"1412586203","1","05","2",30,"1","2","1","2"
"1412586204","1","01","1",29,"8","2","1","2"
"1412586204","1","02","2",26,"8","2","1","2"
"1412586204","1","03","2",6,"8","2","1","1"
"1412586204","1","04","2",1,"8","","",""
"1412586204","2","01","2",54,"8","2","1","2"
"1412586204","2","02","1",94,"1","2","1","2"
"1412586204","2","03","2",18,"8","2","1","1"
"1412586205","1","01","2",34,"8","2","1","2"
"1412586205","1","02","1",34,"8","2","1","2"
"1412586205","1","03","1",11,"8","2","1","1"
"1412586205","1","04","1",8,"8","2","1","1"
"1412586206","1","01","1",38,"8","2","1","2"
"1412586206","1","02","2",38,"8","2","1","2"
"1412586206","1","03","2",19,"8","2","1","1"
"1412586206","1","04","1",14,"8","2","1","1"
"1412586313","1","01","1",48,"8","2","1","2"
"1412586313","1","02","2",45,"8","2","1","2"
"1412586313","1","03","2",24,"8","2","1","2"
"1412586313","1","04","1",19,"8","2","1","2"
"1412586313","1","05","1",15,"8","2","1","2"
"1412586313","1","06","1",13,"8","2","1","1"
"1412586313","1","07","2",6,"8","2","2","1"
"1412586314","1","01","2",58,"1","2","1","2"
"1412586314","1","02","2",11,"8","2","1","1"
"1412586314","1","03","1",25,"8","2","1","2"
"1412586315","1","01","2",48,"8","2","1","2"
"1412586316","1","01","2",81,"1","2","1","2"
"1412586316","1","02","2",53,"8","2","1","2"
"1412586316","1","03","1",21,"8","2","1","1"
"1412586317","1","01","1",28,"8","2","1","2"
"1412586317","1","02","2",27,"8","2","1","2"
"1412586317","1","03","2",2,"8","","",""
"1412586507","1","01","1",40,"8","2","1","2"
"1412586507","1","02","2",35,"8","2","1","2"
"1412586508","1","01","2",53,"8","2","1","2"
"1412586509","1","01","1",51,"8","2","1","2"
"1412586509","1","02","2",49,"8","2","1","2"
"1412586509","1","03","2",19,"8","2","1","1"
"1412586509","1","04","1",17,"8","2","1","2"
"1412586509","1","05","1",9,"8","2","1","1"
"1412586510","1","01","1",49,"8","2","1","2"
"1412586510","1","02","2",45,"8","2","1","2"
"1412586510","1","03","1",28,"8","2","1","2"
"1412586510","1","04","2",29,"8","2","1","2"
"1412586510","1","05","1",6,"8","2","1","1"
"1412586510","1","06","1",22,"8","2","1","1"
"1412586510","1","07","1",12,"8","2","1","1"
"1412586510","1","08","1",3,"8","2","2","2"
"1412586511","1","01","2",32,"8","2","1","2"
"1412586511","1","02","2",16,"8","2","1","2"
"1412586511","1","03","2",13,"8","2","1","1"
"1412586511","1","04","1",5,"8","2","2","1"
"1412586511","1","05","2",0,"8","","",""
"1412586512","1","01","1",23,"8","2","1","2"
"1412586512","1","02","2",21,"8","2","1","2"
"1412586512","1","03","2",0,"8","","",""
"1412586512","1","04","2",3,"8","2","2","2"
"1412586919","1","01","1",22,"8","2","1","2"
"1412586919","1","02","2",37,"8","2","1","2"
"1412586920","1","01","1",43,"8","2","1","2"
"1412586920","1","02","2",46,"8","2","1","2"
"1412586920","1","03","1",20,"8","2","1","2"
"1412586920","1","04","2",18,"8","2","1","2"
"1412586920","1","05","2",12,"8","2","1","1"
"1412586920","1","06","2",10,"8","2","1","1"
"1412586921","1","01","1",74,"8","2","1","2"
"1412586922","1","01","2",55,"8","2","1","2"
"1412586923","1","01","1",71,"&","2","1","2"
"1412586924","1","01","1",44,"8","2","1","2"
"1412586924","1","02","2",40,"8","2","1","2"
"1412586924","1","03","2",20,"8","2","1","2"
"1412586924","1","04","1",21,"8","2","1","2"
"1412586924","1","05","2",18,"8","2","1","2"
"1412586924","1","06","1",12,"8","2","1","2"
"1412586924","1","07","2",2,"8","","",""
"1412981308","1","01","1",40,"8","2","1","2"
"1412981308","1","02","2",38,"8","2","1","2"
"1412981308","1","03","1",9,"8","2","1","1"
"1412981308","1","04","2",13,"8","2","1","1"
"1412981309","1","01","2",58,"8","2","1","2"
"1412981310","1","01","1",72,"8","2","1","2"
"1412981310","1","02","2",65,"8","2","1","2"
"1412981310","1","03","2",38,"8","2","1","2"
"1412981310","1","04","1",32,"8","2","1","2"
"1412981310","1","05","1",8,"8","2","1","1"
"1412981311","1","01","1",37,"8","2","1","2"
"1412981311","1","02","2",30,"8","2","1","2"
"1412981311","1","03","2",14,"8","2","1","1"
"1412981311","1","04","2",11,"8","2","1","1"
"1412981311","1","05","2",7,"8","2","1","1"
"1412981311","1","06","2",3,"8","2","2","2"
"1412981312","1","01","1",58,"8","2","1","2"
"1412981312","1","02","2",28,"8","2","2","2"
"1412981501","1","01","1",79,"1","2","1","2"
"1412981501","1","02","2",67,"8","2","1","2"
"1412981503","1","01","2",71,"4","2","1","2"
"1412981504","1","01","1",51,"8","2","1","2"
"1412981504","1","02","2",28,"8","2","1","2"
"1412981504","1","03","1",10,"8","2","1","1"
"1412981504","1","04","2",5,"8","2","2","1"
"1412981505","1","01","1",30,"8","2","1","2"
"1412981505","1","02","2",31,"8","2","1","2"
"1412981505","1","03","2",10,"8","2","1","1"
"1412981819","1","01","1",42,"8","2","1","2"
"1412981819","1","02","2",44,"8","2","1","2"
"1412981819","1","03","2",21,"8","2","1","2"
"1412981819","1","04","1",18,"8","2","1","2"
"1412981819","1","05","2",16,"8","2","1","1"
"1412981819","1","06","1",14,"8","2","1","1"
"1412981819","1","07","2",2,"8","","",""
"1412981820","1","01","2",68,"8","2","1","2"
"1412981820","1","02","2",8,"8","2","1","1"
"1412981820","1","03","2",24,"8","2","1","2"
"1412981820","1","04","1",22,"8","2","1","2"
"1412981821","1","01","2",70,"8","2","1","2"
"1412981821","1","02","1",39,"8","2","1","2"
"1412981822","1","01","2",69,"8","2","1","2"
"1412981822","1","02","1",33,"8","2","1","2"
"1412981822","1","03","1",7,"8","2","1","1"
"1412981823","1","01","1",35,"8","2","1","2"
"1412981823","1","02","2",38,"8","2","1","2"
"1412981823","1","03","1",18,"8","2","1","2"
"1412981823","1","04","1",17,"8","2","1","2"
"1412981823","1","05","1",12,"8","2","1","1"
"1412981824","1","01","1",29,"8","2","1","2"
"1412981824","1","02","2",29,"8","2","1","2"
"1412981913","1","01","1",28,"8","2","1","2"
"1412981913","1","02","2",27,"8","2","1","2"
"1412981913","1","03","2",6,"8","2","2","1"
"1412981913","1","04","2",2,"8","","",""
"1412981914","1","01","2",77,"1","2","1","2"
"1412981914","1","02","1",74,"4","2","1","2"
"1412981915","1","01","1",60,"8","2","1","2"
"1412981916","1","01","1",46,"8","2","1","2"
"1412981916","1","02","2",43,"8","2","1","2"
"1412981916","1","03","2",24,"8","2","1","2"
"1412981916","1","04","2",19,"8","2","1","2"
"1412981916","1","05","2",14,"8","2","1","1"
"1412981916","1","06","1",11,"8","2","1","1"
"1412981917","1","01","2",79,"8","2","1","2"
"1412981917","1","02","2",40,"8","2","1","2"
"1412981917","1","03","2",44,"4","2","1","2"
"1412981917","1","04","2",50,"8","2","1","2"
"1412981917","1","05","2",48,"8","2","1","2"
"1412981917","1","06","2",10,"8","2","1","1"
"1412981917","1","07","2",47,"8","2","1","2"
"1412981918","1","01","1",29,"2","2","1","2"
"1412981918","1","02","2",28,"8","2","1","2"
"1412981918","1","03","2",5,"8","2","2","1"
"1413005013","1","01","1",73,"1","2","1","2"
"1413005013","1","02","2",74,"8","2","2","2"
"1413005014","1","01","1",63,"8","2","1","2"
"1413005014","1","02","2",58,"8","2","1","2"
"1413005014","1","03","1",24,"8","2","1","2"
"1413005014","1","04","2",23,"8","2","1","2"
"1413005014","1","05","1",23,"8","2","1","2"
"1413005014","1","06","2",20,"8","2","1","2"
"1413005014","1","07","2",3,"8","2","2","2"
"1413005014","1","08","2",1,"8","","",""
"1413005015","1","01","1",31,"8","2","1","2"
"1413005015","1","02","2",32,"8","2","1","2"
"1413005015","1","03","2",13,"8","2","1","1"
"1413005015","1","04","1",10,"8","2","1","1"
"1413005015","1","05","1",8,"8","2","1","1"
"1413005015","1","06","2",6,"8","2","2","1"
"1413005015","1","07","1",1,"8","","",""
"1413005017","1","01","1",50,"8","2","1","2"
"1413005017","1","02","2",51,"8","2","1","2"
"1413005017","1","03","2",23,"8","2","1","2"
"1413005017","1","04","1",18,"8","2","1","1"
"1413005407","1","01","2",64,"8","2","1","2"
"1413005407","1","02","1",43,"8","2","1","2"
"1413005408","1","01","1",67,"8","2","1","2"
"1413005408","1","02","2",62,"8","2","1","2"
"1413005409","1","01","2",52,"8","2","1","2"
"1413005409","1","02","2",26,"8","2","1","2"
"1413005409","1","03","1",19,"8","2","1","1"
"1413005409","1","04","1",15,"8","2","1","2"
"1413005410","1","01","1",60,"8","2","1","2"
"1413005410","1","02","2",63,"8","2","1","2"
"1413005410","1","03","1",18,"8","2","1","2"
"1413005410","1","04","1",22,"8","2","1","2"
"1413005411","1","01","1",48,"3","2","2","2"
"1413005411","1","02","2",47,"8","2","1","2"
"1413005411","1","03","1",16,"8","2","1","1"
"1413005411","1","04","2",12,"8","2","1","1"
"1413005412","1","01","1",58,"8","2","1","2"
"1413005412","1","02","2",54,"8","2","1","2"
"1413005412","1","03","1",32,"8","2","1","2"
"1413005412","1","04","2",19,"8","2","1","2"
"1413005412","1","05","2",0,"8","","",""
"1413005412","1","06","2",0,"8","","",""
"1413005619","1","01","1",33,"8","2","1","2"
"1413005619","1","02","2",33,"8","2","1","2"
"1413005619","1","03","2",7,"8","2","1","1"
"1413005619","1","04","1",5,"8","2","2","1"
"1413005620","1","01","1",64,"8","2","1","2"
"1413005620","1","02","2",65,"8","2","1","2"
"1413005620","1","03","1",36,"8","2","1","2"
"1413005621","1","01","1",69,"8","2","2","2"
"1413005621","1","02","2",42,"8","2","2","2"
"1413005621","1","03","2",15,"8","2","1","1"
"1413005621","1","04","1",13,"8","2","1","1"
"1413005622","1","01","2",65,"8","2","1","2"
"1413005622","1","02","1",29,"8","2","1","2"
"1413005622","1","03","2",27,"8","2","1","2"
"1413005622","1","04","1",3,"8","2","2","1"
"1413005623","1","01","1",18,"8","2","1","2"
"1413005623","1","02","2",18,"8","2","1","2"
"1413005623","1","03","2",1,"8","","",""
"1413005624","1","01","2",85,"8","2","2","2"
"1413005801","1","01","1",45,"8","2","1","2"
"1413005801","1","02","2",45,"8","2","1","2"
"1413005801","1","03","1",15,"8","2","1","1"
"1413005801","1","04","1",11,"8","2","1","1"
"1413005802","1","01","2",28,"8","2","1","2"
"1413005803","1","01","1",43,"8","2","1","2"
"1413005804","1","01","1",35,"8","2","1","2"
"1413005804","1","02","2",32,"8","2","1","2"
"1413005804","1","03","1",15,"8","2","1","1"
"1413005804","1","04","2",12,"8","2","1","1"
"1413005804","1","05","2",7,"8","2","1","1"
"1413005805","1","01","1",83,"2","2","1","1"
"1413005805","1","02","2",77,"1","2","1","2"
"1413005805","1","03","1",57,"2","2","1","2"
"1413005805","1","04","1",24,"8","2","1","2"
"1413005806","1","01","1",26,"8","2","1","2"
"1413005806","1","02","2",24,"8","2","1","2"
"1413005806","1","03","1",3,"8","2","2","1"
"1413016020","1","01","1",63,"1","2","2","2"
"1413016020","1","02","1",28,"8","2","1","2"
"1413016020","1","03","2",28,"8","2","1","2"
"1413016020","1","04","2",3,"8","2","2","2"
"1413016020","2","01","1",59,"8","2","1","2"
"1413016022","1","01","1",56,"8","2","1","2"
"1413016022","1","02","2",54,"8","2","1","2"
"1413016022","1","03","2",23,"8","2","1","1"
"1413016022","1","04","1",19,"8","2","1","2"
"1413016022","1","05","1",16,"8","2","1","1"
"1413016024","1","01","2",42,"8","2","1","2"
"1413016024","1","02","2",5,"8","2","2","1"
"1413016413","1","01","1",55,"8","2","1","2"
"1413016413","1","02","2",49,"8","2","1","2"
"1413016413","1","03","1",27,"8","2","1","2"
"1413016413","1","04","1",21,"8","2","1","2"
"1413016413","1","05","1",18,"8","2","1","1"
"1413016413","1","06","2",12,"8","2","1","1"
"1413016415","1","01","2",64,"8","2","1","2"
"1413016416","1","01","1",56,"8","2","1","2"
"1413016416","1","02","2",53,"8","2","1","2"
"1413016416","1","03","2",27,"1","2","1","2"
"1413016416","1","04","1",15,"8","2","1","2"
"1413016416","1","05","1",11,"8","2","1","1"
"1413016417","1","01","2",67,"8","2","1","2"
"1413016418","1","01","1",64,"8","2","1","2"
"1413016418","1","02","2",64,"8","2","1","2"
"1413016808","1","01","1",66,"8","2","1","2"
"1413016810","1","01","2",55,"8","2","1","2"
"1413016810","1","02","2",21,"8","2","1","1"
"1413016810","1","03","2",19,"8","2","1","2"
"1413016810","1","04","1",50,"8","2","1","2"
"1413016811","1","01","1",53,"8","2","1","2"
"1413016811","1","02","2",36,"8","2","1","2"
"1413016812","1","01","1",30,"8","2","1","2"
"1413016812","1","02","2",27,"8","2","1","2"
"1413016812","1","03","1",6,"8","2","2","1"
"1413016903","1","01","1",45,"8","2","1","2"
"1413016903","1","02","2",43,"8","2","1","2"
"1413016903","1","03","2",10,"8","2","1","1"
"1413016903","1","04","1",4,"8","2","2","1"
"1413016904","1","01","1",65,"8","2","1","2"
"1413016905","1","01","1",42,"8","2","1","1"
"1413016905","1","02","2",40,"8","2","1","2"
"1413016905","1","03","1",16,"8","2","1","1"
"1413016905","1","04","2",14,"8","2","1","1"
"1413016906","1","01","1",62,"8","2","1","2"
"1413016906","1","02","2",50,"8","2","1","2"
"1413016906","1","03","1",19,"8","2","1","1"
"1413016906","1","04","2",25,"8","2","1","1"
"1413265207","1","01","1",73,"8","2","1","2"
"1413265207","1","02","2",67,"8","2","1","2"
"1413265207","1","03","2",24,"8","2","1","2"
"1413265208","1","01","2",42,"8","2","1","2"
"1413265208","1","02","1",23,"3","2","2","2"
"1413265208","1","03","2",18,"8","2","1","2"
"1413265208","1","04","1",14,"8","2","1","1"
"1413265209","1","01","1",49,"8","2","1","2"
"1413265209","1","02","2",47,"8","2","1","2"
"1413265209","1","03","1",20,"8","2","1","2"
"1413265209","1","04","1",13,"8","2","1","1"
"1413265210","1","01","2",72,"8","2","1","1"
"1413265210","1","02","1",49,"8","2","1","2"
"1413265211","1","01","1",66,"8","2","2","2"
"1413265211","1","02","2",65,"8","2","1","2"
"1413265211","1","03","2",41,"8","2","1","2"
"1413265211","1","04","1",14,"8","2","1","1"
"1413265211","1","05","2",10,"8","2","1","1"
"1413265211","1","06","2",9,"8","2","1","1"
"1413265211","1","07","2",7,"8","2","1","1"
"1413265211","1","08","2",6,"8","2","2","1"
"1413265212","1","01","1",22,"8","2","1","2"
"1413265212","1","02","2",18,"8","2","1","2"
"1413265212","1","03","1",1,"8","","",""
"1413265319","1","01","1",73,"8","2","1","2"
"1413265319","1","02","2",93,"&","2","1","2"
"1413265319","1","03","1",99,"&","2","1","2"
"1413265319","1","04","2",24,"8","2","1","2"
"1413265319","1","05","2",25,"8","2","1","2"
"1413265319","1","06","1",3,"8","2","2","2"
"1413265319","1","07","1",4,"8","2","1","1"
"1413265319","1","08","1",23,"8","2","1","2"
"1413265319","1","09","2",19,"8","2","1","2"
"1413265319","1","10","1",2,"8","","",""
"1413265320","1","01","1",42,"8","2","1","2"
"1413265320","1","02","2",40,"8","2","1","2"
"1413265320","1","03","1",21,"8","2","1","2"
"1413265320","1","04","2",15,"8","2","1","1"
"1413265321","1","01","1",34,"8","2","1","2"
"1413265321","1","02","2",32,"8","2","1","2"
"1413265321","1","03","2",8,"8","2","1","1"
"1413265322","1","01","1",47,"1","2","1","2"
"1413265322","1","02","2",44,"8","2","1","2"
"1413265322","1","03","2",21,"8","2","1","2"
"1413265324","1","01","1",32,"8","2","1","2"
"1413265324","1","02","1",10,"8","2","1","1"
"1413265324","1","03","1",8,"8","2","1","1"
"1413265324","1","04","1",4,"8","2","2","1"
"1413265324","1","05","2",32,"8","2","1","2"
"1413265513","1","01","1",37,"8","2","1","2"
"1413265513","1","02","2",38,"8","2","1","2"
"1413265513","1","03","1",15,"8","2","1","1"
"1413265513","1","04","2",11,"8","2","1","1"
"1413265513","1","05","1",7,"8","2","1","1"
"1413265514","1","01","1",32,"8","2","1","2"
"1413265514","1","02","2",37,"8","2","2","2"
"1413265515","1","01","1",58,"8","2","1","2"
"1413265516","1","01","1",49,"8","2","1","2"
"1413265516","1","02","2",47,"8","2","1","2"
"1413265516","1","03","1",23,"8","2","1","2"
"1413265516","1","04","2",21,"8","2","1","2"
"1413265516","1","05","2",16,"8","2","1","1"
"1413265516","1","06","2",21,"8","2","1","2"
"1413265516","1","07","1",3,"8","2","2","1"
"1413265516","1","08","2",0,"8","","",""
"1413265517","1","01","2",45,"8","2","1","2"
"1413265518","1","01","1",59,"8","2","1","2"
"1413265518","1","02","2",55,"8","2","1","2"
"1413265518","1","03","1",28,"8","2","1","2"
"1413265518","2","01","1",25,"8","2","1","2"
"1413265518","2","02","2",22,"8","2","1","2"
"1413265701","1","01","1",32,"8","2","1","2"
"1413265701","1","02","2",31,"8","2","1","2"
"1413265701","1","03","1",4,"8","2","2","1"
"1413265701","1","04","2",0,"8","","",""
"1413265702","1","01","1",47,"8","2","1","2"
"1413265702","1","02","2",45,"8","2","1","2"
"1413265702","1","03","2",25,"8","2","1","2"
"1413265702","1","04","1",22,"8","2","1","2"
"1413265702","1","05","1",24,"8","2","1","2"
"1413265702","1","06","2",2,"8","","",""
"1413265702","1","07","1",30,"8","2","1","2"
"1413265702","1","08","1",18,"8","2","1","2"
"1413265702","1","09","2",18,"8","2","1","2"
"1413265702","1","10","2",21,"8","2","1","1"
"1413265702","1","11","1",3,"8","2","2","2"
"1413265702","1","12","1",2,"8","","",""
"1413265702","1","13","1",0,"8","","",""
"1413265703","1","01","1",92,"1","2","1","2"
"1413265704","1","01","1",62,"8","2","1","2"
"1413265704","1","02","2",62,"8","2","1","2"
"1413265704","1","03","1",10,"8","2","1","2"
"1413265705","1","01","1",74,"8","2","1","2"
"1413265706","1","01","1",31,"8","2","1","2"
"1413265706","1","02","2",33,"8","2","1","2"
"1413265706","1","03","1",7,"8","2","1","1"
"1413265706","1","04","2",3,"8","2","2","2"
"1413265706","2","01","1",23,"8","2","1","2"
"1413265706","2","02","2",20,"8","2","1","1"
"1413265706","2","03","1",2,"8","","",""
"1413869019","1","01","2",65,"8","2","1","2"
"1413869019","1","02","2",19,"8","2","1","2"
"1413869019","1","03","1",3,"8","2","2","2"
"1413869021","1","01","1",56,"8","2","1","2"
"1413869021","1","02","2",50,"8","2","1","2"
"1413869021","1","03","1",25,"8","2","1","2"
"1413869021","1","04","1",23,"8","2","1","2"
"1413869021","1","05","2",19,"8","2","1","2"
"1413869022","1","01","1",82,"8","2","1","2"
"1413869022","1","02","2",14,"8","2","1","1"
"1413869023","1","01","1",56,"8","2","1","2"
"1413869023","1","02","2",49,"8","2","1","2"
"1413869023","1","03","2",22,"8","2","1","2"
"1413869023","1","04","1",17,"8","2","1","1"
"1413869023","1","05","1",12,"8","2","1","1"
"1413869024","1","01","1",66,"8","2","1","2"
"1413869024","1","02","2",61,"8","2","1","2"
"1413869024","1","03","1",12,"8","2","1","1"
"1413869024","1","04","1",11,"8","2","1","1"
"1413869413","1","01","2",27,"8","2","1","2"
"1413869413","1","02","1",6,"8","2","2","1"
"1413869413","1","03","2",10,"8","2","1","1"
"1413869413","2","01","1",27,"8","2","1","2"
"1413869413","2","02","2",25,"8","2","1","2"
"1413869413","2","03","1",6,"8","2","2","1"
"1413869413","2","04","2",3,"8","2","2","2"
"1413869413","2","05","1",0,"8","","",""
"1413869414","1","01","2",28,"8","2","1","2"
"1413869414","1","02","2",9,"8","2","1","1"
"1413869414","1","03","2",9,"8","2","1","1"
"1413869414","1","04","1",5,"8","2","2","1"
"1413869415","1","01","2",71,"1","2","2","2"
"1413869415","1","02","1",47,"8","2","1","2"
"1413869415","1","03","1",14,"8","2","1","1"
"1413869416","1","01","1",25,"8","2","1","1"
"1413869418","1","01","2",50,"8","2","1","2"
"1413869807","1","01","1",29,"8","2","1","2"
"1413869807","1","02","2",30,"8","2","1","2"
"1413869807","1","03","2",8,"8","2","1","1"
"1413869807","1","04","2",8,"8","2","1","1"
"1413869807","1","05","1",5,"8","2","2","1"
"1413869807","1","06","1",4,"8","2","2","1"
"1413869807","1","07","2",2,"8","","",""
"1413869808","1","01","1",55,"8","2","1","2"
"1413869808","1","02","2",54,"8","2","1","2"
"1413869808","1","03","2",22,"8","2","1","2"
"1413869808","1","04","2",26,"8","2","1","2"
"1413869809","1","01","1",71,"8","2","1","2"
"1413869809","1","02","2",74,"8","2","1","2"
"1413869809","1","03","2",59,"5","2","1","2"
"1413869810","1","01","2",57,"2","2","1","2"
"1413869811","1","01","1",29,"8","2","1","2"
"1413869811","1","02","2",26,"8","2","1","2"
"1413869812","1","01","2",60,"8","2","1","2"
"1413869901","1","01","1",49,"8","2","1","2"
"1413869901","1","02","2",58,"8","2","1","2"
"1413869902","1","01","1",65,"8","2","1","2"
"1413869902","1","02","2",60,"8","2","1","2"
"1413869902","1","03","1",36,"8","2","1","2"
"1413869902","1","04","2",22,"8","2","1","2"
"1413869903","1","01","1",66,"7","2","2","2"
"1413869904","1","01","2",68,"8","2","1","2"
"1413869904","1","02","1",60,"2","2","1","2"
"1413869905","1","01","2",54,"8","2","1","2"
"1413869906","1","01","1",62,"8","2","2","2"
"1413869906","1","02","2",47,"8","2","1","2"
"1413869906","1","03","1",19,"8","2","1","2"
"1413869906","1","04","2",16,"8","2","1","2"
"1413869906","1","05","2",15,"8","2","1","2"
"1413869906","1","06","1",12,"8","2","1","1"
"1414122201","1","01","1",50,"8","2","1","2"
"1414122202","1","01","2",57,"1","2","1","2"
"1414122202","1","02","2",33,"8","2","1","2"
"1414122202","1","03","1",21,"8","2","1","2"
"1414122202","1","04","1",23,"8","2","1","2"
"1414122202","1","05","1",0,"8","","",""
"1414122203","1","01","1",39,"8","2","1","2"
"1414122203","1","02","2",37,"8","2","1","2"
"1414122203","1","03","1",13,"8","2","1","1"
"1414122203","1","04","2",14,"8","2","1","1"
"1414122203","1","05","1",5,"8","2","2","1"
"1414122204","1","01","1",74,"8","2","1","2"
"1414122204","1","02","2",72,"8","2","2","2"
"1414122205","1","01","1",35,"8","2","1","2"
"1414122205","1","02","2",32,"8","2","1","2"
"1414122205","1","03","2",12,"8","2","1","1"
"1414122205","1","04","2",8,"8","2","1","1"
"1414122205","1","05","1",3,"8","2","2","2"
"1414122206","1","01","1",63,"8","2","1","2"
"1414122206","1","02","2",60,"8","2","1","2"
"1414122206","1","03","1",31,"1","2","1","2"
"1414122206","1","04","2",29,"8","2","1","2"
"1414122206","1","05","2",9,"8","2","1","1"
"1414122313","1","01","1",39,"8","2","1","2"
"1414122313","1","02","1",19,"8","2","1","1"
"1414122313","1","03","1",13,"8","2","1","1"
"1414122315","1","01","1",66,"8","2","1","2"
"1414122315","1","02","2",63,"8","2","1","2"
"1414122317","1","01","1",34,"8","2","1","2"
"1414122317","1","02","2",26,"8","2","1","2"
"1414122317","1","03","1",50,"8","2","1","2"
"1414122317","1","04","2",7,"8","2","1","1"
"1414122317","1","05","1",6,"8","2","1","1"
"1414122317","1","06","2",0,"8","","",""
"1414122318","1","01","1",28,"8","2","1","2"
"1414122318","1","02","2",21,"8","2","1","2"
"1414122318","1","03","1",3,"8","2","2","2"
"1414122318","1","04","2",2,"8","","",""
"1414122507","1","01","1",54,"8","2","1","2"
"1414122507","1","02","2",48,"8","2","1","2"
"1414122508","1","01","1",35,"8","2","1","2"
"1414122509","1","01","2",27,"8","2","1","2"
"1414122509","1","02","1",18,"8","2","1","2"
"1414122509","1","03","1",0,"8","","",""
"1414122512","1","01","1",40,"2","2","1","2"
"1414122512","1","02","2",43,"8","2","1","2"
"1414122512","1","03","1",14,"8","2","1","1"
"1414122919","1","01","1",85,"8","2","1","2"
"1414122921","1","01","1",62,"8","2","1","2"
"1414122921","1","02","2",63,"1","2","1","2"
"1414122921","1","03","2",39,"8","2","1","2"
"1414122921","1","04","2",25,"8","2","1","1"
"1414122921","1","05","2",11,"8","2","1","1"
"1414122922","1","01","1",72,"8","2","1","2"
"1414122922","1","02","2",68,"8","2","1","2"
"1414122923","1","01","2",63,"8","2","1","2"
"1414139213","1","01","1",63,"1","2","1","2"
"1414139213","1","02","2",49,"8","2","1","2"
"1414139213","1","03","2",28,"8","2","1","2"
"1414139213","1","04","2",23,"8","2","1","2"
"1414139213","1","05","1",24,"8","2","1","2"
"1414139213","1","06","1",10,"8","2","1","1"
"1414139213","1","07","1",8,"8","2","1","1"
"1414139213","1","08","2",5,"8","2","2","1"
"1414139213","1","09","1",4,"8","2","2","2"
"1414139213","1","10","1",2,"8","","",""
"1414139214","1","01","1",40,"8","2","1","2"
"1414139214","1","02","2",41,"8","2","1","2"
"1414139214","1","03","1",15,"8","2","1","2"
"1414139214","1","04","2",8,"8","2","1","1"
"1414139214","1","05","2",11,"8","2","1","1"
"1414139215","1","01","1",49,"8","2","2","2"
"1414139215","1","02","2",48,"1","2","1","2"
"1414139216","1","01","1",34,"8","2","1","2"
"1414139216","1","02","2",30,"8","2","1","2"
"1414139216","1","03","1",11,"8","2","1","1"
"1414139216","1","04","2",8,"8","2","1","1"
"1414139216","1","05","2",1,"8","","",""
"1414139217","1","01","1",25,"8","2","1","2"
"1414139217","1","02","2",28,"8","2","1","2"
"1414139217","1","03","2",8,"8","2","1","1"
"1414139217","1","04","2",3,"8","2","2","1"
"1414139218","1","01","2",89,"1","2","2","2"
"1414139218","1","02","1",38,"8","2","1","2"
"1414139519","1","01","2",33,"8","2","1","2"
"1414139519","1","02","1",19,"8","2","1","2"
"1414139519","1","03","2",18,"8","2","1","2"
"1414139519","1","04","2",14,"8","2","1","1"
"1414139519","1","05","1",11,"8","2","1","1"
"1414139519","1","06","1",2,"8","","",""
"1414139520","1","01","1",67,"1","2","1","2"
"1414139520","1","02","2",64,"8","2","1","2"
"1414139520","1","03","1",23,"8","2","1","2"
"1414139521","1","01","1",32,"8","2","1","2"
